,Season,Seed_Team_ID_H,Seed_Team_ID_L,Team_ID_L,Team_ID_H,Higher_Seed,Lower_Seed,Did_Higher_Seed_Win,High_Seed_Win_Percentage,Frequency_of_Seed_Matchup
1767,2012,3,7,1196,1266,3,7,0,0.6,15
1768,2012,3,14,1140,1266,3,14,1,0.85,140
1769,2012,4,1,1246,1257,1,4,1,0.7301587301587301,63
1770,2012,4,7,1196,1257,4,7,1,0.4,5
1771,2012,4,13,1172,1257,4,13,1,0.7928571428571428,140
1772,2012,5,4,1257,1307,4,5,1,0.5540540540540541,74
1773,2012,5,12,1253,1307,5,12,1,0.6428571428571429,140
1774,2012,6,3,1266,1293,3,6,1,0.6111111111111112,72
1775,2012,6,11,1161,1293,6,11,1,0.6285714285714286,140
1776,2012,9,1,1277,1387,1,9,1,0.9166666666666666,72
1777,2012,9,8,1272,1387,8,9,0,0.4857142857142857,140
1778,2012,10,7,1196,1438,7,10,1,0.6071428571428571,140
1779,2012,14,14,1140,1233,14,14,0,0.0,1
1780,2012,15,2,1281,1313,2,15,0,0.9428571428571428,140
1781,2012,15,7,1196,1313,7,15,1,0.6666666666666666,3
1782,2013,2,3,1266,1274,2,3,0,0.6071428571428571,56
1783,2013,2,7,1228,1274,2,7,1,0.6951219512195121,82
1784,2013,3,6,1139,1266,3,6,1,0.6111111111111112,72
1785,2013,3,14,1172,1266,3,14,1,0.85,140
1786,2013,4,1,1231,1393,1,4,0,0.7301587301587301,63
1787,2013,4,3,1266,1393,3,4,0,0.5714285714285714,7
1788,2013,4,12,1143,1393,4,12,1,0.6842105263157895,38
1789,2013,4,13,1285,1393,4,13,1,0.7928571428571428,140
1790,2013,4,4,1276,1393,4,4,0,0.0,1
1791,2013,5,12,1143,1424,5,12,0,0.6428571428571429,140
1792,2013,6,11,1137,1139,6,11,1,0.6285714285714286,140
1793,2013,7,10,1160,1228,7,10,1,0.6071428571428571,140
1794,2013,9,1,1231,1396,1,9,1,0.9166666666666666,72
1795,2013,9,8,1301,1396,8,9,0,0.4857142857142857,140
1796,2013,15,2,1274,1334,2,15,1,0.9428571428571428,140
1797,2013,16,1,1231,1241,1,16,1,0.9928571428571429,140
1798,2013,16,16,1241,1254,16,16,0,0.0,28
1799,2013,2,15,1195,1207,2,15,0,0.9428571428571428,140
1800,2013,3,15,1195,1196,3,15,1,1.0,1
1801,2013,4,1,1242,1276,1,4,0,0.7301587301587301,63
1802,2013,4,3,1196,1276,3,4,0,0.5714285714285714,7
1803,2013,4,1,1257,1276,1,4,1,0.7301587301587301,63
1804,2013,5,4,1276,1433,4,5,1,0.5540540540540541,74
1805,2013,5,12,1103,1433,5,12,1,0.6428571428571429,140
1806,2013,6,11,1278,1417,6,11,0,0.6285714285714286,140
1807,2013,7,10,1328,1361,7,10,1,0.6071428571428571,140
1808,2013,7,15,1195,1361,7,15,0,0.6666666666666666,3
1809,2013,8,1,1242,1314,1,8,1,0.8,70
1810,2013,9,8,1314,1437,8,9,1,0.4857142857142857,140
1811,2013,11,3,1196,1278,3,11,1,0.6530612244897959,49
1812,2013,13,4,1276,1355,4,13,1,0.7928571428571428,140
1813,2013,14,3,1196,1322,3,14,1,0.85,140
1814,2013,16,1,1242,1443,1,16,1,0.9928571428571429,140
1815,2013,1,2,1181,1257,1,2,1,0.5384615384615384,65
1816,2013,1,8,1161,1257,1,8,1,0.8,70
1817,2013,2,7,1166,1181,2,7,1,0.6951219512195121,82
1818,2013,2,15,1107,1181,2,15,1,0.9428571428571428,140
1819,2013,3,2,1181,1277,2,3,1,0.6071428571428571,56
1820,2013,3,6,1272,1277,3,6,1,0.6111111111111112,72
1821,2013,4,12,1332,1387,4,12,0,0.6842105263157895,38
1822,2013,4,13,1308,1387,4,13,1,0.7928571428571428,140
1823,2013,7,10,1153,1166,7,10,1,0.6071428571428571,140
1824,2013,9,8,1161,1281,8,9,1,0.4857142857142857,140
1825,2013,11,6,1272,1388,6,11,1,0.6285714285714286,140
1826,2013,11,11,1292,1388,11,11,0,0.0,13
1827,2013,12,1,1257,1332,1,12,1,1.0,20
1828,2013,12,5,1329,1332,5,12,0,0.6428571428571429,140
1829,2013,14,3,1277,1434,3,14,1,0.85,140
1830,2013,16,1,1257,1299,1,16,1,0.9928571428571429,140
1831,2013,16,16,1251,1299,16,16,0,0.0,28
1832,2013,2,6,1112,1326,2,6,1,0.7741935483870968,31
1833,2013,2,10,1235,1326,2,10,1,0.64,50
1834,2013,2,15,1233,1326,2,15,1,0.9428571428571428,140
1835,2013,3,14,1217,1307,3,14,0,0.85,140
1836,2013,5,12,1279,1458,5,12,0,0.6428571428571429,140
1837,2013,7,10,1235,1323,7,10,0,0.6071428571428571,140
1838,2013,9,1,1257,1455,1,9,1,0.9166666666666666,72
1839,2013,9,1,1211,1455,1,9,0,0.9166666666666666,72
1840,2013,9,2,1326,1455,2,9,0,0.0,1
1841,2013,9,8,1338,1455,8,9,0,0.4857142857142857,140
1842,2013,9,13,1247,1455,9,13,1,1.0,1
1843,2013,11,6,1112,1125,6,11,1,0.6285714285714286,140
1844,2013,12,13,1247,1279,12,13,0,0.75,12
1845,2013,13,4,1243,1247,4,13,0,0.7928571428571428,140
1846,2013,13,13,1129,1247,13,13,0,0.0,1
1847,2013,14,6,1112,1217,6,14,1,0.875,16
1848,2013,16,1,1211,1380,1,16,1,0.9928571428571429,140
1849,2014,1,4,1277,1438,1,4,0,0.7301587301587301,63
1850,2014,1,8,1272,1438,1,8,1,0.8,70
1851,2014,1,16,1157,1438,1,16,1,0.9928571428571429,140
1852,2014,2,7,1163,1437,2,7,0,0.6951219512195121,82
1853,2014,3,7,1163,1235,3,7,0,0.6,15
1854,2014,4,7,1163,1277,4,7,0,0.4,5
1855,2014,4,12,1217,1277,4,12,1,0.6842105263157895,38
1856,2014,4,13,1174,1277,4,13,1,0.7928571428571428,140
1857,2014,6,3,1235,1314,3,6,1,0.6111111111111112,72
1858,2014,8,9,1203,1272,8,9,1,0.4857142857142857,140
1859,2014,10,7,1163,1386,7,10,1,0.6071428571428571,140
1860,2014,11,6,1314,1344,6,11,1,0.6285714285714286,140
1861,2014,12,5,1153,1217,5,12,0,0.6428571428571429,140
1862,2014,14,3,1235,1300,3,14,1,0.85,140
1863,2014,15,2,1437,1454,2,15,1,0.9428571428571428,140
1864,2014,1,7,1163,1196,1,7,0,0.8571428571428571,7
1865,2014,1,11,1173,1196,1,11,1,0.5714285714285714,7
1866,2014,1,16,1107,1196,1,16,1,0.9928571428571429,140
1867,2014,2,15,1184,1242,2,15,1,0.9428571428571428,140
1868,2014,3,11,1173,1393,3,11,0,0.6530612244897959,49
1869,2014,4,1,1196,1417,1,4,1,0.7301587301587301,63
1870,2014,4,12,1372,1417,4,12,1,0.6842105263157895,38
1871,2014,4,13,1409,1417,4,13,1,0.7928571428571428,140
1872,2014,5,12,1372,1433,5,12,0,0.6428571428571429,140
1873,2014,6,11,1173,1326,6,11,0,0.6285714285714286,140
1874,2014,9,1,1196,1338,1,9,1,0.9166666666666666,72
1875,2014,9,8,1160,1338,8,9,0,0.4857142857142857,140
1876,2014,10,2,1242,1390,2,10,0,0.64,50
1877,2014,10,7,1307,1390,7,10,0,0.6071428571428571,140
1878,2014,10,11,1173,1390,10,11,0,0.3333333333333333,3
1879,2014,14,3,1393,1444,3,14,1,0.85,140
1880,2014,16,16,1107,1291,16,16,0,0.0,28
1881,2014,1,8,1246,1455,1,8,0,0.8,70
1882,2014,1,16,1142,1455,1,16,1,0.9928571428571429,140
1883,2014,2,8,1246,1276,2,8,0,0.2857142857142857,7
1884,2014,4,8,1246,1257,4,8,0,0.4444444444444444,9
1885,2014,5,4,1257,1387,4,5,1,0.5540540540540541,74
1886,2014,5,12,1301,1387,5,12,1,0.6428571428571429,140
1887,2014,7,2,1276,1400,2,7,1,0.6951219512195121,82
1888,2014,7,10,1113,1400,7,10,1,0.6071428571428571,140
1889,2014,8,7,1163,1246,7,8,1,0.5,2
1890,2014,8,9,1243,1246,8,9,1,0.4857142857142857,140
1891,2014,11,2,1276,1397,2,11,1,0.875,16
1892,2014,11,6,1269,1397,6,11,0,0.6285714285714286,140
1893,2014,11,11,1234,1397,11,11,0,0.0,13
1894,2014,11,14,1273,1397,11,14,1,1.0,5
1895,2014,12,12,1301,1462,12,12,0,0.0,3
1896,2014,13,4,1257,1264,4,13,1,0.7928571428571428,140
1897,2014,14,3,1181,1273,3,14,0,0.85,140
1898,2014,15,2,1276,1459,2,15,1,0.9428571428571428,140
1899,2014,16,16,1142,1411,16,16,0,0.0,28
1900,2014,2,8,1246,1458,2,8,0,0.2857142857142857,7
1901,2014,2,1,1112,1458,1,2,0,0.5384615384615384,65
1902,2014,2,6,1124,1458,2,6,1,0.7741935483870968,31
1903,2014,2,7,1332,1458,2,7,1,0.6951219512195121,82
1904,2014,2,15,1110,1458,2,15,1,0.9428571428571428,140
1905,2014,3,6,1124,1166,3,6,0,0.6111111111111112,72
1906,2014,4,1,1112,1361,1,4,1,0.7301587301587301,63
1907,2014,4,12,1295,1361,4,12,1,0.6842105263157895,38
1908,2014,4,13,1308,1361,4,13,1,0.7928571428571428,140
1909,2014,5,12,1295,1328,5,12,0,0.6428571428571429,140
1910,2014,7,10,1140,1332,7,10,1,0.6071428571428571,140
1911,2014,8,1,1112,1211,1,8,1,0.8,70
1912,2014,9,8,1211,1329,8,9,1,0.4857142857142857,140
1913,2014,11,6,1124,1304,6,11,1,0.6285714285714286,140
1914,2014,14,3,1166,1418,3,14,1,0.85,140
1915,2014,16,1,1112,1451,1,16,1,0.9928571428571429,140
1916,2015,1,8,1301,1437,1,8,0,0.8,70
1917,2015,1,16,1248,1437,1,16,1,0.9928571428571429,140
1918,2015,2,7,1277,1438,2,7,0,0.6951219512195121,82
1919,2015,2,15,1125,1438,2,15,1,0.9428571428571428,140
1920,2015,3,7,1277,1328,3,7,0,0.6,15
1921,2015,3,11,1173,1328,3,11,1,0.6530612244897959,49
1922,2015,3,14,1107,1328,3,14,1,0.85,140
1923,2015,5,4,1257,1320,4,5,1,0.5540540540540541,74
1924,2015,6,11,1173,1344,6,11,0,0.6285714285714286,140
1925,2015,7,4,1257,1277,4,7,0,0.4,5
1926,2015,7,10,1208,1277,7,10,1,0.6071428571428571,140
1927,2015,7,1,1181,1277,1,7,1,0.8571428571428571,7
1928,2015,8,4,1257,1301,4,8,1,0.4444444444444444,9
1929,2015,8,9,1261,1301,8,9,1,0.4857142857142857,140
1930,2015,11,11,1129,1173,11,11,0,0.0,13
1931,2015,12,5,1320,1461,5,12,1,0.6428571428571429,140
1932,2015,13,4,1257,1414,4,13,1,0.7928571428571428,140
1933,2015,2,1,1181,1211,1,2,1,0.5384615384615384,65
1934,2015,4,13,1186,1207,4,13,1,0.7928571428571428,140
1935,2015,5,1,1181,1428,1,5,1,0.8297872340425532,47
1936,2015,5,4,1207,1428,4,5,0,0.5540540540540541,74
1937,2015,5,12,1372,1428,5,12,1,0.6428571428571429,140
1938,2015,7,2,1211,1234,2,7,1,0.6951219512195121,82
1939,2015,7,10,1172,1234,7,10,1,0.6071428571428571,140
1940,2015,8,1,1181,1361,1,8,1,0.8,70
1941,2015,9,8,1361,1385,8,9,1,0.4857142857142857,140
1942,2015,11,2,1211,1417,2,11,1,0.875,16
1943,2015,11,6,1374,1417,6,11,0,0.6285714285714286,140
1944,2015,11,14,1412,1417,11,14,1,1.0,5
1945,2015,14,3,1235,1412,3,14,0,0.85,140
1946,2015,15,2,1211,1295,2,15,1,0.9428571428571428,140
1947,2015,16,1,1181,1352,1,16,1,0.9928571428571429,140
1948,2015,16,16,1316,1352,16,16,0,0.0,28
1949,2015,1,8,1153,1246,1,8,1,0.8,70
1950,2015,1,16,1214,1246,1,16,1,0.9928571428571429,140
1951,2015,3,1,1246,1323,1,3,1,0.6,35
1952,2015,3,6,1139,1323,3,6,1,0.6111111111111112,72
1953,2015,3,14,1318,1323,3,14,1,0.85,140
1954,2015,5,1,1246,1452,1,5,1,0.8297872340425532,47
1955,2015,5,4,1268,1452,4,5,0,0.5540540540540541,74
1956,2015,5,12,1138,1452,5,12,1,0.6428571428571429,140
1957,2015,7,2,1242,1455,2,7,0,0.6951219512195121,82
1958,2015,7,3,1323,1455,3,7,1,0.6,15
1959,2015,7,10,1231,1455,7,10,1,0.6071428571428571,140
1960,2015,9,8,1153,1345,8,9,1,0.4857142857142857,140
1961,2015,11,6,1139,1400,6,11,1,0.6285714285714286,140
1962,2015,13,4,1268,1434,4,13,1,0.7928571428571428,140
1963,2015,15,2,1242,1308,2,15,1,0.9428571428571428,140
1964,2015,16,16,1214,1264,16,16,0,0.0,28
1965,2015,1,1,1181,1458,1,1,0,0.0,20
1966,2015,1,1,1246,1458,1,1,0,0.0,20
1967,2015,1,2,1112,1458,1,2,1,0.5384615384615384,65
1968,2015,1,4,1314,1458,1,4,1,0.7301587301587301,63
1969,2015,1,8,1332,1458,1,8,1,0.8,70
1970,2015,1,16,1157,1458,1,16,1,0.9928571428571429,140
1971,2015,4,5,1116,1314,4,5,1,0.5540540540540541,74
1972,2015,4,13,1217,1314,4,13,1,0.7928571428571428,140
1973,2015,6,2,1112,1462,2,6,1,0.7741935483870968,31
1974,2015,6,11,1279,1462,6,11,1,0.6285714285714286,140
1975,2015,6,14,1209,1462,6,14,1,0.875,16
1976,2015,7,10,1326,1433,7,10,0,0.6071428571428571,140
1977,2015,8,9,1329,1332,8,9,1,0.4857142857142857,140
1978,2015,10,2,1112,1326,2,10,1,0.64,50
1979,2015,11,11,1140,1279,11,11,0,0.0,13
1980,2015,12,5,1116,1459,5,12,1,0.6428571428571429,140
1981,2015,14,3,1124,1209,3,14,0,0.85,140
1982,2015,15,2,1112,1411,2,15,1,0.9428571428571428,140
1983,2016,1,5,1231,1314,1,5,1,0.8297872340425532,47
1984,2016,1,16,1195,1314,1,16,1,0.9928571428571429,140
1985,2016,2,7,1458,1462,2,7,0,0.6951219512195121,82
1986,2016,2,15,1451,1462,2,15,1,0.9428571428571428,140
1987,2016,3,14,1372,1452,3,14,0,0.85,140
1988,2016,4,5,1231,1246,4,5,0,0.5540540540540541,74
1989,2016,5,12,1151,1231,5,12,1,0.6428571428571429,140
1990,2016,6,1,1314,1323,1,6,1,0.7272727272727273,11
1991,2016,6,11,1276,1323,6,11,1,0.6285714285714286,140
1992,2016,7,6,1323,1458,6,7,1,0.5714285714285714,7
1993,2016,7,10,1338,1458,7,10,1,0.6071428571428571,140
1994,2016,8,9,1344,1425,8,9,0,0.4857142857142857,140
1995,2016,9,1,1314,1344,1,9,1,0.9166666666666666,72
1996,2016,11,11,1276,1409,11,11,0,0.0,13
1997,2016,13,4,1246,1392,4,13,1,0.7928571428571428,140
1998,2016,14,6,1323,1372,6,14,1,0.875,16
1999,2016,16,16,1192,1195,16,16,0,0.0,28
2000,2016,1,4,1235,1438,1,4,1,0.7301587301587301,63
2001,2016,1,9,1139,1438,1,9,1,0.9166666666666666,72
2002,2016,1,10,1393,1438,1,10,0,0.8333333333333334,6
2003,2016,1,16,1214,1438,1,16,1,0.9928571428571429,140
2004,2016,3,11,1211,1428,3,11,0,0.6530612244897959,49
2005,2016,3,14,1201,1428,3,14,1,0.85,140
2006,2016,4,12,1114,1235,4,12,1,0.6842105263157895,38
2007,2016,4,13,1233,1235,4,13,1,0.7928571428571428,140
2008,2016,5,12,1114,1345,5,12,0,0.6428571428571429,140
2009,2016,6,11,1211,1371,6,11,0,0.6285714285714286,140
2010,2016,8,9,1139,1403,8,9,0,0.4857142857142857,140
2011,2016,10,1,1314,1393,1,10,1,0.8333333333333334,6
2012,2016,10,7,1173,1393,7,10,0,0.6071428571428571,140
2013,2016,10,11,1211,1393,10,11,1,0.3333333333333333,3
2014,2016,10,15,1292,1393,10,15,1,1.0,5
2015,2016,15,2,1277,1292,2,15,0,0.9428571428571428,140
2016,2016,1,9,1163,1242,1,9,1,0.9166666666666666,72
2017,2016,1,16,1122,1242,1,16,1,0.9928571428571429,140
2018,2016,2,1,1314,1437,1,2,0,0.5384615384615384,65
2019,2016,2,1,1242,1437,1,2,0,0.5384615384615384,65
2020,2016,2,3,1274,1437,2,3,1,0.6071428571428571,56
2021,2016,2,7,1234,1437,2,7,1,0.6951219512195121,82
2022,2016,2,15,1421,1437,2,15,1,0.9428571428571428,140
2023,2016,2,2,1328,1437,2,2,0,0.0,3
2024,2016,3,14,1138,1274,3,14,1,0.85,140
2025,2016,5,1,1242,1268,1,5,1,0.8297872340425532,47
2026,2016,5,13,1218,1268,5,13,1,0.8235294117647058,17
2027,2016,9,8,1160,1163,8,9,0,0.4857142857142857,140
2028,2016,10,7,1234,1396,7,10,1,0.6071428571428571,140
2029,2016,11,3,1274,1455,3,11,1,0.6530612244897959,49
2030,2016,11,6,1112,1455,6,11,0,0.6285714285714286,140
2031,2016,11,11,1435,1455,11,11,0,0.0,13
2032,2016,12,5,1268,1355,5,12,1,0.6428571428571429,140
2033,2016,13,4,1143,1218,4,13,0,0.7928571428571428,140
2034,2016,1,2,1328,1332,1,2,0,0.5384615384615384,65
2035,2016,1,4,1181,1332,1,4,1,0.7301587301587301,63
2036,2016,1,16,1221,1332,1,16,1,0.9928571428571429,140
2037,2016,2,15,1167,1328,2,15,1,0.9428571428571428,140
2038,2016,3,2,1328,1401,2,3,1,0.6071428571428571,56
2039,2016,3,11,1320,1401,3,11,1,0.6530612244897959,49
2040,2016,6,11,1320,1400,6,11,0,0.6285714285714286,140
2041,2016,8,1,1332,1386,1,8,1,0.8,70
2042,2016,8,9,1153,1386,8,9,1,0.4857142857142857,140
2043,2016,10,2,1328,1433,2,10,1,0.64,50
2044,2016,10,7,1333,1433,7,10,0,0.6071428571428571,140
2045,2016,12,4,1181,1463,4,12,1,0.6842105263157895,38
2046,2016,12,5,1124,1463,5,12,0,0.6428571428571429,140
2047,2016,13,4,1181,1423,4,13,1,0.7928571428571428,140
2048,2016,14,3,1401,1453,3,14,1,0.85,140
2049,2016,16,16,1221,1380,16,16,0,0.0,28
2050,2017,1,16,1291,1437,1,16,1,0.9928571428571429,140
2051,2017,4,13,1190,1196,4,13,1,0.7928571428571428,140
2052,2017,5,4,1196,1438,4,5,1,0.5540540540540541,74
2053,2017,5,12,1423,1438,5,12,1,0.6428571428571429,140
2054,2017,7,2,1181,1376,2,7,0,0.6951219512195121,82
2055,2017,7,3,1124,1376,3,7,0,0.6,15
2056,2017,7,4,1196,1376,4,7,0,0.4,5
2057,2017,7,10,1266,1376,7,10,1,0.6071428571428571,140
2058,2017,7,1,1211,1376,1,7,1,0.8571428571428571,7
2059,2017,8,1,1437,1458,1,8,0,0.8,70
2060,2017,8,4,1196,1458,4,8,1,0.4444444444444444,9
2061,2017,8,9,1439,1458,8,9,1,0.4857142857142857,140
2062,2017,11,3,1124,1425,3,11,1,0.6530612244897959,49
2063,2017,11,6,1374,1425,6,11,0,0.6285714285714286,140
2064,2017,11,11,1344,1425,11,11,0,0.0,13
2065,2017,14,3,1124,1308,3,14,1,0.85,140
2066,2017,15,2,1181,1407,2,15,1,0.9428571428571428,140
2067,2017,16,16,1291,1309,16,16,0,0.0,28
2068,2017,3,14,1195,1199,3,14,1,0.85,140
2069,2017,4,1,1211,1452,1,4,1,0.7301587301587301,63
2070,2017,4,5,1323,1452,4,5,1,0.5540540540540541,74
2071,2017,4,13,1137,1452,4,13,1,0.7928571428571428,140
2072,2017,7,2,1112,1388,2,7,1,0.6951219512195121,82
2073,2017,8,1,1211,1321,1,8,1,0.8,70
2074,2017,9,8,1321,1435,8,9,1,0.4857142857142857,140
2075,2017,10,7,1388,1433,7,10,1,0.6071428571428571,140
2076,2017,11,1,1211,1462,1,11,1,0.5714285714285714,7
2077,2017,11,2,1112,1462,2,11,0,0.875,16
2078,2017,11,3,1199,1462,3,11,0,0.6530612244897959,49
2079,2017,11,6,1268,1462,6,11,0,0.6285714285714286,140
2080,2017,12,5,1323,1343,5,12,1,0.6428571428571429,140
2081,2017,15,2,1112,1315,2,15,1,0.9428571428571428,140
2082,2017,16,1,1211,1355,1,16,1,0.9928571428571429,140
2083,2017,2,15,1240,1257,2,15,1,0.9428571428571428,140
2084,2017,3,1,1242,1332,1,3,0,0.6,35
2085,2017,3,7,1276,1332,3,7,1,0.6,15
2086,2017,3,14,1233,1332,3,14,1,0.85,140
2087,2017,3,1,1314,1332,1,3,1,0.6,35
2088,2017,4,1,1242,1345,1,4,1,0.7301587301587301,63
2089,2017,4,5,1235,1345,4,5,1,0.5540540540540541,74
2090,2017,7,2,1257,1276,2,7,0,0.6951219512195121,82
2091,2017,9,1,1242,1277,1,9,1,0.9166666666666666,72
2092,2017,9,8,1274,1277,8,9,0,0.4857142857142857,140
2093,2017,10,7,1276,1329,7,10,1,0.6071428571428571,140
2094,2017,11,3,1332,1348,3,11,1,0.6530612244897959,49
2095,2017,11,6,1166,1348,6,11,0,0.6285714285714286,140
2096,2017,12,5,1235,1305,5,12,1,0.6428571428571429,140
2097,2017,13,4,1345,1436,4,13,1,0.7928571428571428,140
2098,2017,16,1,1242,1413,1,16,1,0.9928571428571429,140
2099,2017,16,16,1300,1413,16,16,0,0.0,28
2100,2017,1,1,1211,1314,1,1,0,0.0,20
2101,2017,1,2,1246,1314,1,2,1,0.5384615384615384,65
2102,2017,1,4,1139,1314,1,4,1,0.7301587301587301,63
2103,2017,1,8,1116,1314,1,8,1,0.8,70
2104,2017,3,2,1246,1417,2,3,1,0.6071428571428571,56
2105,2017,3,6,1153,1417,3,6,1,0.6111111111111112,72
2106,2017,3,14,1245,1417,3,14,1,0.85,140
2107,2017,9,8,1116,1371,8,9,1,0.4857142857142857,140
2108,2017,10,2,1246,1455,2,10,1,0.64,50
2109,2017,10,7,1173,1455,7,10,0,0.6071428571428571,140
2110,2017,11,6,1153,1243,6,11,1,0.6285714285714286,140
2111,2017,11,11,1243,1448,11,11,0,0.0,13
2112,2017,12,4,1139,1292,4,12,1,0.6842105263157895,38
2113,2017,12,5,1278,1292,5,12,0,0.6428571428571429,140
2114,2017,13,4,1139,1457,4,13,1,0.7928571428571428,140
2115,2017,15,2,1246,1297,2,15,1,0.9428571428571428,140
2116,2017,16,1,1314,1411,1,16,1,0.9928571428571429,140
2117,2018,1,3,1403,1437,1,3,1,0.6,35
2118,2018,1,9,1104,1437,1,9,1,0.9166666666666666,72
2119,2018,1,16,1347,1437,1,16,1,0.9928571428571429,140
2120,2018,1,1,1242,1437,1,1,0,0.0,20
2121,2018,1,3,1276,1437,1,3,1,0.6,35
2122,2018,2,10,1139,1345,2,10,1,0.64,50
2123,2018,2,15,1168,1345,2,15,1,0.9428571428571428,140
2124,2018,3,2,1345,1403,2,3,0,0.6071428571428571,56
2125,2018,3,6,1196,1403,3,6,1,0.6111111111111112,72
2126,2018,3,14,1372,1403,3,14,1,0.85,140
2127,2018,4,13,1267,1455,4,13,0,0.7928571428571428,140
2128,2018,5,1,1437,1452,1,5,1,0.8297872340425532,47
2129,2018,5,12,1293,1452,5,12,1,0.6428571428571429,140
2130,2018,5,13,1267,1452,5,13,1,0.8235294117647058,17
2131,2018,8,9,1104,1439,8,9,0,0.4857142857142857,140
2132,2018,10,7,1116,1139,7,10,0,0.6071428571428571,140
2133,2018,11,6,1196,1382,6,11,1,0.6285714285714286,140
2134,2018,11,11,1382,1417,11,11,0,0.0,13
2135,2018,16,16,1254,1347,16,16,0,0.0,28
2136,2018,1,2,1181,1242,1,2,1,0.5384615384615384,65
2137,2018,1,5,1155,1242,1,5,1,0.8297872340425532,47
2138,2018,3,14,1137,1277,3,14,1,0.85,140
2139,2018,5,4,1120,1155,4,5,0,0.5540540540540541,74
2140,2018,6,11,1393,1395,6,11,0,0.6285714285714286,140
2141,2018,7,2,1181,1348,2,7,1,0.6951219512195121,82
2142,2018,7,10,1328,1348,7,10,1,0.6071428571428571,140
2143,2018,8,1,1242,1371,1,8,1,0.8,70
2144,2018,8,9,1301,1371,8,9,1,0.4857142857142857,140
2145,2018,11,2,1181,1393,2,11,1,0.875,16
2146,2018,11,3,1277,1393,3,11,0,0.6530612244897959,49
2147,2018,11,11,1113,1393,11,11,0,0.0,13
2148,2018,12,5,1155,1308,5,12,1,0.6428571428571429,140
2149,2018,13,4,1120,1158,4,13,1,0.7928571428571428,140
2150,2018,15,2,1181,1233,2,15,1,0.9428571428571428,140
2151,2018,16,1,1242,1335,1,16,1,0.9928571428571429,140
2152,2018,1,16,1420,1438,1,16,0,0.9928571428571429,140
2153,2018,3,11,1260,1397,3,11,0,0.6530612244897959,49
2154,2018,5,9,1243,1246,5,9,0,0.3333333333333333,3
2155,2018,5,12,1172,1246,5,12,1,0.6428571428571429,140
2156,2018,5,13,1138,1246,5,13,1,0.8235294117647058,17
2157,2018,6,11,1260,1274,6,11,0,0.6285714285714286,140
2158,2018,7,2,1153,1305,2,7,0,0.6951219512195121,82
2159,2018,7,11,1260,1305,7,11,0,0.0,4
2160,2018,9,8,1166,1243,8,9,0,0.4857142857142857,140
2161,2018,10,7,1305,1400,7,10,1,0.6071428571428571,140
2162,2018,11,9,1243,1260,9,11,0,0.0,1
2163,2018,13,4,1112,1138,4,13,0,0.7928571428571428,140
2164,2018,14,3,1397,1460,3,14,1,0.85,140
2165,2018,15,2,1153,1209,2,15,1,0.9428571428571428,140
2166,2018,16,9,1243,1420,9,16,1,1.0,1
2167,2018,1,9,1199,1462,1,9,0,0.9166666666666666,72
2168,2018,1,16,1411,1462,1,16,1,0.9928571428571429,140
2169,2018,2,15,1252,1314,2,15,1,0.9428571428571428,140
2170,2018,3,11,1260,1276,3,11,1,0.6530612244897959,49
2171,2018,3,6,1222,1276,3,6,1,0.6111111111111112,72
2172,2018,3,9,1199,1276,3,9,1,1.0,2
2173,2018,4,9,1199,1211,4,9,0,0.6666666666666666,3
2174,2018,5,4,1211,1326,4,5,1,0.5540540540540541,74
2175,2018,7,2,1314,1401,2,7,0,0.6951219512195121,82
2176,2018,7,3,1276,1401,3,7,1,0.6,15
2177,2018,7,10,1344,1401,7,10,1,0.6071428571428571,140
2178,2018,8,9,1199,1281,8,9,0,0.4857142857142857,140
2179,2018,11,6,1222,1361,6,11,1,0.6285714285714286,140
2180,2018,12,5,1326,1355,5,12,1,0.6428571428571429,140
2181,2018,13,4,1211,1422,4,13,1,0.7928571428571428,140
2182,2018,14,3,1276,1285,3,14,1,0.85,140
2183,2018,16,16,1300,1411,16,16,0,0.0,28
2184,2019,2,1,1181,1277,1,2,0,0.5384615384615384,65
2185,2019,2,3,1261,1277,2,3,1,0.6071428571428571,56
2186,2019,2,15,1133,1277,2,15,1,0.9428571428571428,140
2187,2019,4,1,1181,1439,1,4,1,0.7301587301587301,63
2188,2019,4,12,1251,1439,4,12,1,0.6842105263157895,38
2189,2019,4,13,1387,1439,4,13,1,0.7928571428571428,140
2190,2019,5,12,1251,1280,5,12,0,0.6428571428571429,140
2191,2019,6,3,1261,1268,3,6,1,0.6111111111111112,72
2192,2019,6,11,1125,1268,6,11,1,0.6285714285714286,140
2193,2019,8,9,1416,1433,8,9,0,0.4857142857142857,140
2194,2019,9,1,1181,1416,1,9,1,0.9166666666666666,72
2195,2019,10,2,1277,1278,2,10,1,0.64,50
2196,2019,10,7,1257,1278,7,10,0,0.6071428571428571,140
2197,2019,11,11,1125,1396,11,11,0,0.0,13
2198,2019,14,3,1261,1463,3,14,1,0.85,140
2199,2019,16,1,1181,1295,1,16,1,0.9928571428571429,140
2200,2019,16,16,1295,1300,16,16,0,0.0,28
2201,2019,1,4,1199,1211,1,4,1,0.7301587301587301,63
2202,2019,1,9,1124,1211,1,9,1,0.9166666666666666,72
2203,2019,1,16,1192,1211,1,16,1,0.9928571428571429,140
2204,2019,2,10,1196,1276,2,10,1,0.64,50
