,Season,Seed_H,Last Seed_H,Max Seed 5Y_H,Avg Seed 5Y_H,Avg Seed 5Y Weighted_H,Seed_L,Last Seed_L,Max Seed 5Y_L,Avg Seed 5Y_L,Avg Seed 5Y Weighted_L,Team_ID_L,Team_ID_H,Outcome,Unnamed: 0,Seed_Matchup_Probability
226,1988,Y06,10.0,10,8.0,7.885026739790362,Y01,6.0,6,3.0,4.062913898795558,1328,1437,1,226,0.7272727272727273
227,1988,Y06,10.0,10,8.0,7.885026739790362,Y02,8.0,12,5.75,-0.10737932018450058,1246,1437,0,227,0.7741935483870968
228,1988,Y06,10.0,10,8.0,7.885026739790362,Y03,3.0,4,3.25,4.1234626222953095,1228,1437,0,228,0.6111111111111112
229,1988,Y06,10.0,10,8.0,7.885026739790362,Y11,9.0,11,10.0,9.015267117446532,1116,1437,0,229,0.37142857142857133
230,1988,Y07,5.0,7,5.666666666666667,4.999108737862861,Y02,8.0,12,5.75,-0.10737932018450058,1246,1268,1,230,0.6951219512195121
231,1988,Y09,7.0,9,8.0,7.015267117446532,Y08,8.0,11,8.75,7.815515619145777,1120,1133,1,231,0.4857142857142857
232,1988,Y10,,10,10.0,10.0,Y07,5.0,7,5.666666666666667,4.999108737862861,1268,1364,1,232,0.6071428571428571
233,1988,Y12,10.0,12,11.0,10.015267117446532,Y05,2.0,5,3.5,2.022900676169798,1257,1333,1,233,0.6428571428571429
234,1988,Y13,,13,13.0,13.0,Y04,10.0,10,7.0,9.954198647660405,1140,1150,1,234,0.7928571428571428
235,1988,Y14,,14,14.0,14.0,Y03,3.0,4,3.25,4.1234626222953095,1228,1427,1,235,0.85
236,1988,Y15,15.0,16,15.333333333333334,16.058377892241957,Y02,8.0,12,5.75,-0.10737932018450058,1246,1380,1,236,0.9428571428571428
237,1988,Z02,1.0,3,2.0,3.1849574159133844,Z01,10.0,10,7.5,8.88079469323714,1112,1314,1,237,0.5384615384615384
238,1988,Z02,1.0,3,2.0,3.1849574159133844,Z03,9.0,9,3.75,1.6305582032323926,1276,1314,0,238,0.3928571428571429
239,1988,Z02,1.0,3,2.0,3.1849574159133844,Z10,,10,10.0,10.0,1258,1314,0,239,0.36
240,1988,Z03,9.0,9,3.75,1.6305582032323926,Z06,6.0,6,6.0,6.000000000000001,1196,1276,0,240,0.3888888888888888
241,1988,Z03,9.0,9,3.75,1.6305582032323926,Z14,,14,14.0,14.0,1129,1276,0,241,0.15000000000000002
242,1988,Z04,1.0,4,3.25,4.184484380854223,Z05,2.0,11,6.5,11.74077573377186,1234,1424,1,242,0.4459459459459459
243,1988,Z04,1.0,4,3.25,4.184484380854223,Z13,13.0,13,13.0,13.0,1283,1424,0,243,0.2071428571428572
244,1988,Z05,2.0,11,6.5,11.74077573377186,Z01,10.0,10,7.5,8.88079469323714,1112,1234,1,244,0.8297872340425532
245,1988,Z05,2.0,11,6.5,11.74077573377186,Z12,,12,12.0,12.0,1199,1234,0,245,0.3571428571428571
246,1988,Z07,12.0,12,9.5,11.96183220638367,Z10,,10,10.0,10.0,1258,1461,1,246,0.3928571428571429
247,1988,Z08,,8,8.0,8.0,Z01,10.0,10,7.5,8.88079469323714,1112,1371,1,247,0.8
248,1988,Z09,7.0,11,9.25,10.12346262229531,Z08,,8,8.0,8.0,1371,1431,1,248,0.4857142857142857
249,1988,Z11,6.0,11,4.75,0.6877956813180183,Z06,6.0,6,6.0,6.000000000000001,1196,1385,1,249,0.6285714285714286
250,1988,Z15,,15,15.0,15.0,Z02,1.0,3,2.0,3.1849574159133844,1314,1317,1,250,0.9428571428571428
251,1988,Z16,,16,16.0,16.0,Z01,10.0,10,7.5,8.88079469323714,1112,1165,1,251,0.9928571428571428
252,1989,W01,8.0,8,3.0,0.38476103421867924,W02,2.0,5,2.6,5.433033570683053,1181,1207,1,252,0.4615384615384616
253,1989,W03,,3,3.0,3.0,W14,,14,14.0,14.0,1373,1390,1,253,0.15000000000000002
254,1989,W05,3.0,11,5.6,11.806436280496877,W01,8.0,8,3.0,0.38476103421867924,1207,1301,1,254,0.8297872340425532
255,1989,W05,3.0,11,5.6,11.806436280496877,W04,5.0,11,6.0,1.2579271696446104,1234,1301,0,255,0.5540540540540541
256,1989,W07,7.0,9,7.666666666666667,9.116755784483916,W02,2.0,5,2.6,5.433033570683053,1181,1452,1,256,0.6951219512195121
257,1989,W07,7.0,9,7.666666666666667,9.116755784483916,W10,,10,10.0,10.0,1397,1452,0,257,0.3928571428571429
258,1989,W08,7.0,8,7.5,7.007633558723266,W09,10.0,10,6.8,4.812588756702251,1323,1435,1,258,0.5142857142857142
259,1989,W09,10.0,10,6.8,4.812588756702251,W01,8.0,8,3.0,0.38476103421867924,1207,1323,1,259,0.9166666666666666
260,1989,W11,,11,11.0,11.0,W02,2.0,5,2.6,5.433033570683053,1181,1278,1,260,0.875
261,1989,W11,,11,11.0,11.0,W06,4.0,9,6.333333333333333,9.290998199072652,1243,1278,0,261,0.6285714285714286
262,1989,W12,,12,12.0,12.0,W05,3.0,11,5.6,11.806436280496877,1301,1376,1,262,0.6428571428571429
263,1989,W13,,13,13.0,13.0,W04,5.0,11,6.0,1.2579271696446104,1234,1353,1,263,0.7928571428571428
264,1989,W14,,14,14.0,14.0,W11,,11,11.0,11.0,1278,1373,1,264,1.0
265,1989,W15,,15,15.0,15.0,W02,2.0,5,2.6,5.433033570683053,1181,1354,1,265,0.9428571428571428
266,1989,W16,,16,16.0,16.0,W01,8.0,8,3.0,0.38476103421867924,1207,1343,1,266,0.9928571428571428
267,1989,X02,4.0,4,2.5,0.6920529968504668,X15,,15,15.0,15.0,1206,1231,0,267,0.05714285714285716
268,1989,X03,8.0,8,5.5,7.961832206383671,W02,2.0,5,2.6,5.433033570683053,1181,1371,0,268,0.6071428571428571
269,1989,X03,8.0,8,5.5,7.961832206383671,X02,4.0,4,2.5,0.6920529968504668,1231,1371,0,269,0.6071428571428571
270,1989,X03,8.0,8,5.5,7.961832206383671,X11,,11,11.0,11.0,1191,1371,0,270,0.3469387755102041
271,1989,X03,8.0,8,5.5,7.961832206383671,X14,13.0,14,13.333333333333334,12.99955436893143,1283,1371,0,271,0.15000000000000002
272,1989,X03,8.0,8,5.5,7.961832206383671,Z03,3.0,9,3.6,9.806436280496875,1276,1371,1,272,0.5
273,1989,X04,4.0,4,3.4,0.6280170669678539,X01,1.0,10,6.2,10.619498296126352,1112,1424,0,273,0.7301587301587301
274,1989,X04,4.0,4,3.4,0.6280170669678539,X03,8.0,8,5.5,7.961832206383671,1371,1424,1,274,0.5714285714285714
275,1989,X04,4.0,4,3.4,0.6280170669678539,X12,5.0,12,8.4,2.3156649948049375,1177,1424,0,275,0.3157894736842105
276,1989,X04,4.0,4,3.4,0.6280170669678539,X13,,13,13.0,13.0,1225,1424,0,276,0.2071428571428572
277,1989,X05,9.0,9,4.75,2.691579961791306,X12,5.0,12,8.4,2.3156649948049375,1177,1272,1,277,0.3571428571428571
278,1989,X06,12.0,12,9.333333333333334,9.8859180019275,X11,,11,11.0,11.0,1191,1333,1,278,0.37142857142857133
279,1989,X07,9.0,11,8.8,6.690487481400437,X02,4.0,4,2.5,0.6920529968504668,1231,1431,1,279,0.6951219512195121
280,1989,X07,9.0,11,8.8,6.690487481400437,X10,9.0,11,8.8,10.002839553563355,1261,1431,0,280,0.3928571428571429
281,1989,X08,,8,8.0,8.0,X09,4.0,9,6.5,4.03816779361633,1155,1388,1,281,0.5142857142857142
282,1989,X09,4.0,9,6.5,4.03816779361633,X01,1.0,10,6.2,10.619498296126352,1112,1155,1,282,0.9166666666666666
283,1989,X16,,16,16.0,16.0,X01,1.0,10,6.2,10.619498296126352,1112,1352,1,283,0.9928571428571428
284,1989,Y01,3.0,4,2.8,2.939422621276319,Y09,14.0,14,11.5,13.961832206383672,1123,1228,0,284,0.08333333333333337
285,1989,Y02,3.0,7,3.2,1.93610980878574,Y01,3.0,4,2.8,2.939422621276319,1228,1393,1,285,0.5384615384615384
286,1989,Y02,3.0,7,3.2,1.93610980878574,Y03,6.0,11,6.0,3.447019892496491,1281,1393,0,286,0.3928571428571429
287,1989,Y02,3.0,7,3.2,1.93610980878574,Y10,,10,10.0,10.0,1161,1393,0,287,0.36
288,1989,Y02,3.0,7,3.2,1.93610980878574,Y15,16.0,16,15.5,15.992366441276735,1137,1393,0,288,0.05714285714285716
289,1989,Y03,6.0,11,6.0,3.447019892496491,Y14,,14,14.0,14.0,1166,1281,0,289,0.15000000000000002
290,1989,Y04,5.0,5,3.6666666666666665,1.8253119543426957,Y01,3.0,4,2.8,2.939422621276319,1228,1257,1,290,0.7301587301587301
291,1989,Y04,5.0,5,3.6666666666666665,1.8253119543426957,Y05,11.0,11,8.333333333333334,8.8859180019275,1116,1257,0,291,0.4459459459459459
292,1989,Y04,5.0,5,3.6666666666666665,1.8253119543426957,Y13,14.0,14,13.5,13.992366441276733,1114,1257,0,292,0.2071428571428572
293,1989,Y07,6.0,7,6.333333333333333,5.99955436893143,Y10,,10,10.0,10.0,1161,1196,1,293,0.3928571428571429
294,1989,Y08,2.0,12,6.25,2.5056764757595995,Y09,14.0,14,11.5,13.961832206383672,1123,1338,1,294,0.5142857142857142
295,1989,Y11,,11,11.0,11.0,Y03,6.0,11,6.0,3.447019892496491,1281,1400,1,295,0.6530612244897959
296,1989,Y11,,11,11.0,11.0,Y06,5.0,7,4.4,7.433506829610279,1210,1400,0,296,0.6285714285714286
297,1989,Y12,10.0,12,11.0,10.015267117446532,Y05,11.0,11,8.333333333333334,8.8859180019275,1116,1258,1,297,0.6428571428571429
298,1989,Y16,,16,16.0,16.0,Y01,3.0,4,2.8,2.939422621276319,1228,1270,1,298,0.9928571428571428
299,1989,Z01,1.0,6,2.6,6.43539986531918,Z09,14.0,14,9.333333333333334,4.476827125165225,1256,1328,0,299,0.08333333333333337
300,1989,Z01,1.0,6,2.6,6.43539986531918,Z16,,16,16.0,16.0,1190,1328,0,300,0.007142857142857118
301,1989,Z02,2.0,3,2.0,0.8144817924111526,Z03,3.0,9,3.6,9.806436280496875,1276,1314,1,301,0.3928571428571429
302,1989,Z03,3.0,9,3.6,9.806436280496875,Y01,3.0,4,2.8,2.939422621276319,1228,1276,0,302,0.6
303,1989,Z05,5.0,5,5.0,5.0,Z01,1.0,6,2.6,6.43539986531918,1328,1438,0,303,0.8297872340425532
304,1989,Z05,5.0,5,5.0,5.0,Z03,3.0,9,3.6,9.806436280496875,1276,1438,1,304,0.6666666666666666
305,1989,Z05,5.0,5,5.0,5.0,Z12,6.0,12,9.0,6.045801352339596,1344,1438,0,305,0.3571428571428571
306,1989,Z05,5.0,5,5.0,5.0,Z13,12.0,15,13.333333333333334,15.174688045657303,1292,1438,0,306,0.17647058823529416
307,1989,Z07,4.0,7,5.5,4.022900676169798,Z02,2.0,3,2.0,0.8144817924111526,1314,1417,1,307,0.6951219512195121
308,1989,Z07,4.0,7,5.5,4.022900676169798,Z10,12.0,13,10.5,6.3221381650236985,1235,1417,0,308,0.3928571428571429
309,1989,Z09,14.0,14,9.333333333333334,4.476827125165225,Z08,13.0,13,10.5,12.96183220638367,1247,1256,0,309,0.4857142857142857
310,1989,Z11,,11,11.0,11.0,Z03,3.0,9,3.6,9.806436280496875,1276,1375,1,310,0.6530612244897959
311,1989,Z11,,11,11.0,11.0,Z06,2.0,7,5.0,5.061021758558915,1104,1375,0,311,0.6285714285714286
312,1989,Z13,12.0,15,13.333333333333334,15.174688045657303,Z04,12.0,12,8.0,11.938931530213873,1199,1292,0,312,0.7928571428571428
313,1989,Z14,11.0,14,12.5,13.184011345795062,Z03,3.0,9,3.6,9.806436280496875,1276,1462,1,313,0.85
314,1989,Z15,15.0,16,15.25,14.938505206381926,Z02,2.0,3,2.0,0.8144817924111526,1314,1380,1,314,0.9428571428571428
315,1990,W01,,1,1.0,1.0,W05,9.0,9,6.0,3.709893063064488,1155,1163,0,315,0.17021276595744686
316,1990,W01,,1,1.0,1.0,W09,,9,9.0,9.0,1143,1163,0,316,0.08333333333333337
317,1990,W01,,1,1.0,1.0,W16,15.0,16,15.5,15.007633558723265,1131,1163,0,317,0.007142857142857118
318,1990,W03,2.0,5,2.6,1.815428310265604,W01,,1,1.0,1.0,1163,1181,0,318,0.6
319,1990,W03,2.0,5,2.6,1.815428310265604,X04,5.0,11,7.25,11.495269594358724,1116,1181,0,319,0.4285714285714286
320,1990,W04,8.0,13,8.333333333333334,13.293671985484067,W05,9.0,9,6.0,3.709893063064488,1155,1247,1,320,0.4459459459459459
321,1990,W05,9.0,9,6.0,3.709893063064488,W12,4.0,12,8.666666666666666,10.346702304903193,1140,1155,0,321,0.3571428571428571
322,1990,W06,11.0,11,5.0,6.002366294636127,W03,2.0,5,2.6,1.815428310265604,1181,1385,1,322,0.6111111111111112
323,1990,W07,7.0,7,6.0,3.824866323274126,W02,6.0,6,3.4,5.186937984370524,1242,1417,0,323,0.6951219512195121
324,1990,W07,7.0,7,6.0,3.824866323274126,W03,2.0,5,2.6,1.815428310265604,1181,1417,1,324,0.6
325,1990,W07,7.0,7,6.0,3.824866323274126,W10,11.0,11,8.5,5.629139098054909,1412,1417,0,325,0.3928571428571429
326,1990,W08,2.0,8,3.6,4.306199706108984,W09,,9,9.0,9.0,1143,1231,1,326,0.5142857142857142
327,1990,W11,1.0,11,6.2,1.6237577366228237,W06,11.0,11,5.0,6.002366294636127,1385,1396,1,327,0.6285714285714286
328,1990,W13,,13,13.0,13.0,W04,8.0,13,8.333333333333334,13.293671985484067,1247,1379,1,328,0.7928571428571428
329,1990,W14,13.0,14,12.666666666666666,10.882798584447515,W03,2.0,5,2.6,1.815428310265604,1181,1350,1,329,0.85
330,1990,W15,16.0,16,15.5,15.992366441276735,W02,6.0,6,3.4,5.186937984370524,1242,1352,1,330,0.9428571428571428
331,1990,X01,1.0,6,2.6,0.6909607403276627,X08,2.0,8,3.2,2.058211084087553,1314,1328,1,331,0.2
332,1990,X05,1.0,5,3.2,3.1216280163745873,X12,9.0,12,10.5,9.022900676169797,1173,1228,1,332,0.3571428571428571
333,1990,X06,14.0,14,11.2,10.694273552818245,X03,1.0,8,3.4,8.865593882438878,1207,1462,0,333,0.6111111111111112
334,1990,X06,14.0,14,11.2,10.694273552818245,X10,11.0,11,10.5,10.992366441276735,1400,1462,1,334,0.33333333333333337
335,1990,X06,14.0,14,11.2,10.694273552818245,X11,6.0,11,7.5,3.5662251992593528,1243,1462,0,335,0.37142857142857133
336,1990,X08,2.0,8,3.2,2.058211084087553,X04,5.0,11,7.25,11.495269594358724,1116,1314,1,336,0.4444444444444444
337,1990,X08,2.0,8,3.2,2.058211084087553,X09,14.0,14,12.25,12.94039734661857,1283,1314,0,337,0.5142857142857142
338,1990,X10,11.0,11,10.5,10.992366441276735,X02,1.0,6,3.6,2.937529585567417,1345,1400,0,338,0.64
339,1990,X10,11.0,11,10.5,10.992366441276735,X04,5.0,11,7.25,11.495269594358724,1116,1400,1,339,1.0
340,1990,X10,11.0,11,10.5,10.992366441276735,X07,8.0,8,7.0,5.883689846584653,1208,1400,0,340,0.6071428571428571
341,1990,X12,9.0,12,10.5,9.022900676169797,X04,5.0,11,7.25,11.495269594358724,1116,1173,1,341,0.6842105263157895
342,1990,X13,16.0,16,14.5,15.977099323830203,X04,5.0,11,7.25,11.495269594358724,1116,1343,1,342,0.7928571428571428
343,1990,X14,,14,14.0,14.0,X03,1.0,8,3.4,8.865593882438878,1207,1411,1,343,0.85
344,1990,X15,13.0,15,14.0,13.01526711744653,X02,1.0,6,3.6,2.937529585567417,1345,1419,1,344,0.9428571428571428
345,1990,X16,,16,16.0,16.0,X01,1.0,6,2.6,0.6909607403276627,1328,1406,1,345,0.9928571428571428
346,1990,Y01,5.0,10,5.333333333333333,10.29367198548407,Y04,6.0,7,4.8,4.817321345974507,1210,1277,1,346,0.2698412698412699
347,1990,Y02,2.0,3,2.2,3.1239943110107156,Y06,11.0,11,8.5,10.96183220638367,1278,1393,1,347,0.22580645161290325
348,1990,Y02,2.0,3,2.2,3.1239943110107156,Y15,,15,15.0,15.0,1164,1393,0,348,0.05714285714285716
349,1990,Y04,6.0,7,4.8,4.817321345974507,Y13,16.0,16,14.5,15.977099323830203,1190,1210,0,349,0.2071428571428572
350,1990,Y05,10.0,11,9.0,8.877898724698188,Y04,6.0,7,4.8,4.817321345974507,1210,1261,1,350,0.5540540540540541
351,1990,Y06,11.0,11,8.5,10.96183220638367,Y04,6.0,7,4.8,4.817321345974507,1210,1278,1,351,0.5
352,1990,Y07,5.0,7,5.5,4.999053929881678,Y02,2.0,3,2.2,3.1239943110107156,1393,1438,1,352,0.6951219512195121
353,1990,Y07,5.0,7,5.5,4.999053929881678,Y10,9.0,10,7.4,10.372456191959373,1323,1438,0,353,0.3928571428571429
354,1990,Y09,10.0,10,9.5,9.992366441276735,Y01,5.0,10,5.333333333333333,10.29367198548407,1277,1364,1,354,0.9166666666666666
355,1990,Y09,10.0,10,9.5,9.992366441276735,Y08,12.0,12,10.0,11.969465765106937,1222,1364,0,355,0.4857142857142857
356,1990,Y11,7.0,11,8.8,9.24467580953085,Y06,11.0,11,8.5,10.96183220638367,1278,1431,1,356,0.6285714285714286
357,1990,Y12,6.0,12,9.0,10.368022691590125,Y05,10.0,11,9.0,8.877898724698188,1261,1437,1,357,0.6428571428571429
358,1990,Y14,,14,14.0,14.0,Y03,3.0,11,5.4,6.306672965036209,1281,1320,0,358,0.85
359,1990,Y14,,14,14.0,14.0,Y06,11.0,11,8.5,10.96183220638367,1278,1320,1,359,0.875
360,1990,Y16,14.0,16,15.0,14.015267117446532,Y01,5.0,10,5.333333333333333,10.29367198548407,1277,1293,1,360,0.9928571428571428
361,1990,Z01,4.0,4,2.8,4.185991466516073,W03,2.0,5,2.6,1.815428310265604,1181,1424,0,361,0.4
362,1990,Z01,4.0,4,2.8,4.185991466516073,Y04,6.0,7,4.8,4.817321345974507,1210,1424,0,362,0.2698412698412699
363,1990,Z01,4.0,4,2.8,4.185991466516073,Z08,9.0,9,7.0,3.7085561698587797,1326,1424,0,363,0.2
364,1990,Z01,4.0,4,2.8,4.185991466516073,Z11,12.0,12,11.0,9.883689846584653,1258,1424,0,364,0.4285714285714286
365,1990,Z01,4.0,4,2.8,4.185991466516073,Z12,9.0,14,11.666666666666666,14.290552568004081,1123,1424,0,365,0.0
366,1990,Z01,4.0,4,2.8,4.185991466516073,Z16,13.0,16,14.333333333333334,14.057040999036248,1114,1424,0,366,0.007142857142857118
367,1990,Z02,1.0,10,4.6,0.44202560045178096,Z07,6.0,7,5.4,1.5646001346808196,1104,1112,1,367,0.30487804878048785
368,1990,Z03,3.0,9,4.0,2.6313298794584328,Z11,12.0,12,11.0,9.883689846584653,1258,1276,1,368,0.3469387755102041
369,1990,Z03,3.0,9,4.0,2.6313298794584328,Z14,9.0,14,11.5,9.03816779361633,1229,1276,0,369,0.15000000000000002
370,1990,Z04,4.0,5,3.75,5.246452209531459,Z12,9.0,14,11.666666666666666,14.290552568004081,1123,1257,1,370,0.3157894736842105
371,1990,Z04,4.0,5,3.75,5.246452209531459,Z13,13.0,13,13.0,13.0,1225,1257,0,371,0.2071428571428572
372,1990,Z05,6.0,12,8.25,12.49526959435872,Z12,9.0,14,11.666666666666666,14.290552568004081,1123,1333,1,372,0.3571428571428571
373,1990,Z06,,6,6.0,6.0,Z11,12.0,12,11.0,9.883689846584653,1258,1308,1,373,0.37142857142857133
374,1990,Z09,12.0,12,9.0,5.65106953975396,Z08,9.0,9,7.0,3.7085561698587797,1326,1344,1,374,0.4857142857142857
375,1990,Z10,10.0,10,10.0,10.0,Z07,6.0,7,5.4,1.5646001346808196,1104,1161,1,375,0.6071428571428571
376,1990,Z11,12.0,12,11.0,9.883689846584653,Z07,6.0,7,5.4,1.5646001346808196,1104,1258,0,376,0.0
377,1990,Z15,,15,15.0,15.0,Z02,1.0,10,4.6,0.44202560045178096,1112,1378,1,377,0.9428571428571428
378,1991,W01,8.0,8,2.8,1.6318031383856586,W12,15.0,15,13.5,14.977099323830204,1185,1314,0,378,0.0
379,1991,W01,8.0,8,2.8,1.6318031383856586,X03,2.0,6,3.4,6.3114055543084655,1242,1314,1,379,0.4
380,1991,W02,2.0,3,2.2,1.938476103421868,W15,14.0,15,13.25,13.060548723499753,1350,1393,1,380,0.05714285714285716
381,1991,W03,,3,3.0,3.0,W06,5.0,11,6.2,2.3819214806553255,1301,1329,0,381,0.3888888888888888
382,1991,W03,,3,3.0,3.0,W14,,14,14.0,14.0,1307,1329,0,382,0.15000000000000002
383,1991,W04,7.0,7,5.5,7.185903486031707,W13,,13,13.0,13.0,1336,1417,1,383,0.2071428571428572
384,1991,W05,,5,5.0,5.0,W12,15.0,15,13.5,14.977099323830204,1185,1280,1,384,0.3571428571428571
385,1991,W09,12.0,12,9.0,5.382394739582551,W01,8.0,8,2.8,1.6318031383856586,1314,1437,1,385,0.9166666666666666
386,1991,W09,12.0,12,9.0,5.382394739582551,W08,13.0,16,12.333333333333334,16.17736183206872,1343,1437,0,386,0.4857142857142857
387,1991,W10,11.0,11,6.6,0.31519173587771204,W01,8.0,8,2.8,1.6318031383856586,1314,1396,1,387,0.8333333333333334
388,1991,W10,11.0,11,6.6,0.31519173587771204,W03,,3,3.0,3.0,1329,1396,0,388,0.6923076923076923
389,1991,W10,11.0,11,6.6,0.31519173587771204,W07,2.0,7,3.8,0.8102224620661223,1345,1396,0,389,0.6071428571428571
390,1991,W10,11.0,11,6.6,0.31519173587771204,W15,14.0,15,13.25,13.060548723499753,1350,1396,0,390,0.0
391,1991,W11,13.0,13,12.0,12.98473288255347,W06,5.0,11,6.2,2.3819214806553255,1301,1379,1,391,0.6285714285714286
392,1991,W13,,13,13.0,13.0,W12,15.0,15,13.5,14.977099323830204,1185,1336,1,392,0.75
393,1991,W16,14.0,16,14.25,12.875591307586369,W01,8.0,8,2.8,1.6318031383856586,1314,1318,1,393,0.9928571428571428
394,1991,X01,4.0,11,6.0,4.69238051710934,X04,7.0,7,4.8,6.185991466516073,1104,1116,0,394,0.2698412698412699
395,1991,X01,4.0,11,6.0,4.69238051710934,X08,,8,8.0,8.0,1113,1116,0,395,0.2
396,1991,X02,8.0,8,3.4,1.5082820863021689,X07,4.0,12,7.666666666666667,12.465686244729955,1199,1231,0,396,0.30487804878048785
397,1991,X02,8.0,8,3.4,1.5082820863021689,X15,,15,15.0,15.0,1157,1231,0,397,0.05714285714285716
398,1991,X03,2.0,6,3.4,6.3114055543084655,X01,4.0,11,6.0,4.69238051710934,1116,1242,0,398,0.6
399,1991,X03,2.0,6,3.4,6.3114055543084655,X02,8.0,8,3.4,1.5082820863021689,1231,1242,0,399,0.6071428571428571
400,1991,X03,2.0,6,3.4,6.3114055543084655,Y02,3.0,5,2.8,1.9370563266401912,1181,1242,1,400,0.6071428571428571
401,1991,X05,,5,5.0,5.0,X04,7.0,7,4.8,6.185991466516073,1104,1448,1,401,0.5540540540540541
402,1991,X05,,5,5.0,5.0,X12,9.0,14,10.0,14.861873180771365,1256,1448,0,402,0.3571428571428571
403,1991,X06,8.0,12,6.2,1.5627070989719172,X03,2.0,6,3.4,6.3114055543084655,1242,1338,1,403,0.6111111111111112
404,1991,X06,8.0,12,6.2,1.5627070989719172,X11,7.0,11,8.0,8.183065275676741,1208,1338,0,404,0.37142857142857133
405,1991,X09,13.0,13,11.0,12.969465765106937,X08,,8,8.0,8.0,1113,1353,1,405,0.4857142857142857
406,1991,X10,8.0,10,9.0,8.015267117446532,X07,4.0,12,7.666666666666667,12.465686244729955,1199,1425,1,406,0.6071428571428571
407,1991,X13,16.0,16,14.333333333333334,13.884581108721791,X04,7.0,7,4.8,6.185991466516073,1104,1293,1,407,0.7928571428571428
408,1991,X14,7.0,14,10.5,7.053434911062862,X03,2.0,6,3.4,6.3114055543084655,1242,1309,1,408,0.85
409,1991,X16,,16,16.0,16.0,X01,4.0,11,6.0,4.69238051710934,1116,1209,1,409,0.9928571428571428
410,1991,Y01,8.0,9,5.5,9.372753042181737,Y08,4.0,8,6.0,6.183151912952719,1210,1326,0,410,0.2
411,1991,Y02,3.0,5,2.8,1.9370563266401912,Y11,1.0,11,6.0,1.0763355872326594,1163,1181,0,411,0.125
412,1991,Y04,6.0,11,5.6,11.623284367544157,Y01,8.0,9,5.5,9.372753042181737,1326,1385,0,412,0.7301587301587301
413,1991,Y04,6.0,11,5.6,11.623284367544157,Y02,3.0,5,2.8,1.9370563266401912,1181,1385,1,413,0.42857142857142855
414,1991,Y04,6.0,11,5.6,11.623284367544157,Y13,,13,13.0,13.0,1296,1385,0,414,0.2071428571428572
415,1991,Y05,10.0,11,8.666666666666666,11.060606047584807,Y04,6.0,11,5.6,11.623284367544157,1385,1400,1,415,0.5540540540540541
416,1991,Y05,10.0,11,8.666666666666666,11.060606047584807,Y12,,12,12.0,12.0,1389,1400,0,416,0.3571428571428571
417,1991,Y06,5.0,10,8.0,10.371036415177697,Y11,1.0,11,6.0,1.0763355872326594,1163,1261,1,417,0.37142857142857133
418,1991,Y07,4.0,11,5.8,5.242309514894725,Y02,3.0,5,2.8,1.9370563266401912,1181,1234,1,418,0.6951219512195121
419,1991,Y07,4.0,11,5.8,5.242309514894725,Y10,13.0,16,13.0,16.17647056993158,1190,1234,0,419,0.3928571428571429
420,1991,Y08,4.0,8,6.0,6.183151912952719,Y09,12.0,12,8.2,4.687174668909859,1177,1210,0,420,0.5142857142857142
421,1991,Y14,6.0,14,11.6,14.677236121286677,Y03,9.0,9,6.0,8.954198647660405,1304,1462,0,421,0.85
422,1991,Y14,6.0,14,11.6,14.677236121286677,Y11,1.0,11,6.0,1.0763355872326594,1163,1462,1,422,1.0
423,1991,Y15,15.0,15,14.333333333333334,12.883244215516084,Y02,3.0,5,2.8,1.9370563266401912,1181,1419,1,423,0.9428571428571428
424,1991,Y16,16.0,16,16.0,16.0,Y01,8.0,9,5.5,9.372753042181737,1326,1406,1,424,0.9928571428571428
425,1991,Z01,1.0,4,2.2,4.18741124329775,Y02,3.0,5,2.8,1.9370563266401912,1181,1424,1,425,0.4615384615384616
426,1991,Z01,1.0,4,2.2,4.18741124329775,Z03,3.0,8,4.666666666666667,8.29188946120979,1371,1424,0,426,0.4
427,1991,Z01,1.0,4,2.2,4.18741124329775,Z08,3.0,8,4.2,0.44297211830623207,1207,1424,0,427,0.2
428,1991,Z01,1.0,4,2.2,4.18741124329775,Z16,,16,16.0,16.0,1285,1424,0,428,0.007142857142857118
429,1991,Z03,3.0,8,4.666666666666667,8.29188946120979,Z02,2.0,10,3.2,0.9337435141496119,1112,1371,0,429,0.6071428571428571
430,1991,Z03,3.0,8,4.666666666666667,8.29188946120979,Z11,14.0,14,12.5,13.977099323830204,1166,1371,0,430,0.3469387755102041
431,1991,Z03,3.0,8,4.666666666666667,8.29188946120979,Z14,12.0,14,13.333333333333334,14.115864522346776,1337,1371,0,431,0.15000000000000002
432,1991,Z04,14.0,14,9.0,13.92366441276734,Z01,1.0,4,2.2,4.18741124329775,1424,1428,1,432,0.7301587301587301
433,1991,Z04,14.0,14,9.0,13.92366441276734,Z05,1.0,10,5.25,4.938505206381926,1277,1428,0,433,0.4459459459459459
434,1991,Z04,14.0,14,9.0,13.92366441276734,Z13,11.0,13,12.0,11.01526711744653,1375,1428,0,434,0.2071428571428572
435,1991,Z06,6.0,6,6.0,6.000000000000001,Z11,14.0,14,12.5,13.977099323830204,1166,1308,1,435,0.37142857142857133
436,1991,Z07,7.0,7,5.8,4.876005688989285,Z10,12.0,12,9.0,3.1362346789919924,1140,1438,1,436,0.3928571428571429
437,1991,Z09,8.0,9,8.0,6.941176476689472,Z08,3.0,8,4.2,0.44297211830623207,1207,1435,1,437,0.4857142857142857
